trial_number,value,datetime_start,datetime_complete,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki,param_PulpHC,param_PumpRPM,param_Class_15
0,22.248262405395508,2025-08-26 09:40:26.229234,2025-08-26 09:40:26.237303,185.9048779133439,13.474856029856731,196.09121519085485,0.3058800932360867,1558.8680532663861,188.88570993468852,7.1091488743492475,37.29903527770729,391.86000457887224,940.0723524734592,2.0760279890448246
1,22.18910789489746,2025-08-26 09:40:26.237834,2025-08-26 09:40:26.240348,183.0518763655518,16.1389096366408,181.20501944898703,0.3300757868071447,1623.5537932860639,186.79632472383076,13.854486147356024,15.9346942044749,395.5649719074395,880.1880943090189,2.095374021969719
2,24.898324966430664,2025-08-26 09:40:26.240348,2025-08-26 09:40:26.242851,186.687013074896,15.847949855363378,182.16155389638425,0.3543503402895357,1767.659365085231,214.6277125174052,4.468423654712181,44.8852057757052,540.4635628528022,1005.7603757372808,2.1554521057131946
3,24.779315948486328,2025-08-26 09:40:26.243352,2025-08-26 09:40:26.245366,192.85545231636814,12.201809900482681,236.2059687690405,0.49914423014507314,1769.3289265454193,226.7817676048204,3.800616462118055,48.16181965658638,415.7233297063589,1128.7170782939681,2.079525949788657
4,20.719282150268555,2025-08-26 09:40:26.245366,2025-08-26 09:40:26.247922,166.1499117093227,13.589643284807586,197.73112937248442,0.4711662925848903,1625.5871983522693,205.73485895012084,21.229879372619887,26.8075447793411,371.90061320239,841.8512635143138,0.913059931298748
5,20.977703094482422,2025-08-26 09:40:26.247922,2025-08-26 09:40:26.249958,173.85751005588244,13.466641846663446,213.9918345125398,0.31576399016596934,1618.114495530824,226.80667170197825,30.224336698123594,24.138344479551755,509.7227861518836,897.6165144161303,1.376856437511548
6,26.596750259399414,2025-08-26 09:40:26.249958,2025-08-26 09:40:26.252466,167.02078648506986,10.290000579035919,196.50245832643827,0.3744106001786236,1822.3168848156274,169.7059670113419,17.481012319594086,23.356530965288655,443.6626679284585,883.6805142177647,2.082376947997517
7,25.39594078063965,2025-08-26 09:40:26.252466,2025-08-26 09:40:26.255473,176.321069964512,17.232646102490982,218.41848413736048,0.3698040300438877,1758.9203622025086,174.5665492279133,25.162973085433073,24.783944177360663,493.9171236059908,903.2794628515595,2.219590547101848
8,22.975488662719727,2025-08-26 09:40:26.255473,2025-08-26 09:40:26.258026,194.13938106267685,16.660471806997386,193.91781212161806,0.32366315320296757,1731.0223446126777,226.36134207505023,19.375907831725307,49.38773917227754,380.08462571104366,915.1640307996995,2.2826308171264054
9,21.75380516052246,2025-08-26 09:40:26.258026,2025-08-26 09:40:26.260588,190.14467744379306,6.882928722277286,229.444424278641,0.4118799401153649,1724.6896176719188,207.00295818126227,12.523937458804753,49.603609885704664,528.1420272999512,795.2147590140999,1.396538311554373
10,26.739896774291992,2025-08-26 09:40:26.261092,2025-08-26 09:40:26.298449,164.4441811825123,8.3430628646342,209.96472196011086,0.4131560206114646,1835.7340390897948,169.85537182289022,14.26323753508814,34.70312138677664,457.8983235634204,1026.0918873248825,1.6970651478189929
11,26.739896774291992,2025-08-26 09:40:26.298955,2025-08-26 09:40:26.334300,165.03563766891304,7.996889879603778,209.3098728294145,0.4209758192958358,1849.5724080822752,171.08605536209,13.198989129792656,36.54069557488587,458.1013662915511,1033.2441947319135,1.7556961870180177
12,26.739896774291992,2025-08-26 09:40:26.335304,2025-08-26 09:40:26.370239,164.11706172623383,6.7031181628229835,211.89797403566078,0.4351257194700439,1853.749427414155,181.52893117190806,10.927200102891385,38.21786735507878,467.40276456874034,1026.8583973661205,1.691947807836759
13,27.563039779663086,2025-08-26 09:40:26.371749,2025-08-26 09:40:26.407598,171.0390846649164,9.138514997577406,223.10047401023166,0.4247874891346802,1818.329038019739,168.85168426061338,15.52393363180953,31.382566851390063,339.6566864956885,1081.0024482316853,1.74005773857839
14,27.424636840820312,2025-08-26 09:40:26.407598,2025-08-26 09:40:26.443886,172.29551129079505,9.498657912050858,223.86919250659517,0.4557752094315351,1806.2320692529945,192.86491166319885,16.812508782631568,30.629431186416152,338.2807538717663,1119.7278927897337,1.720015702346009
15,27.14201545715332,2025-08-26 09:40:26.444392,2025-08-26 09:40:26.479795,170.91367403623613,10.55872414838869,223.66686423505348,0.46086296587074943,1799.7967915913785,194.76227408620684,25.13224888390694,31.04873224659468,330.78497606647875,1145.9292095093413,1.1798341183397643
16,21.911460876464844,2025-08-26 09:40:26.480302,2025-08-26 09:40:26.515576,178.60320273699446,10.132466786536206,240.57995220832424,0.5081129783637671,1689.895946752647,181.06107154368436,17.333956435204772,42.234948127306225,344.78022304827925,1091.6050638325928,1.8268275186076381
17,26.085905075073242,2025-08-26 09:40:26.515576,2025-08-26 09:40:26.550403,171.3234165942584,9.028598689620065,227.217902613716,0.45347897217387323,1804.8159109913265,197.86429536967347,8.507954167756292,30.36534274290239,353.9840642941018,1081.6146201785348,1.8910627503015354
18,20.39544677734375,2025-08-26 09:40:26.550403,2025-08-26 09:40:26.587779,170.7149393255252,12.073172345826293,169.04792499790963,0.48948274630871863,1676.235554159913,213.78777572679917,22.45752811735349,54.48574543641443,569.8828182783927,974.1869171675606,1.540388255111606
19,26.383512496948242,2025-08-26 09:40:26.587779,2025-08-26 09:40:26.623563,175.58162285668905,11.308238142981564,220.56572449538905,0.39452402802432956,1796.6817353418753,178.65617052109525,16.594177202087717,17.707834582764306,411.12960852818406,1079.7057568745693,1.1126004785227932
20,24.142616271972656,2025-08-26 09:40:26.624566,2025-08-26 09:40:26.659342,178.95346438477455,9.275011457789171,232.18337932096034,0.44157710722227717,1730.8012764244934,191.4877579503463,31.06379437778308,20.12212564858489,357.5562245692059,1106.4326867930956,1.5088511919847911
21,26.981420516967773,2025-08-26 09:40:26.659342,2025-08-26 09:40:26.696658,169.73948027269876,10.915078154547372,223.09990204091352,0.46911662251483144,1803.406110509733,195.68027924750612,26.291559739287468,31.33385235195787,333.7023671025817,1138.0866305575473,1.172455504812431
22,25.260589599609375,2025-08-26 09:40:26.696658,2025-08-26 09:40:26.732564,172.3984176116244,9.517941545006627,224.908371705956,0.4652485298578284,1789.4109869868716,203.49429499291028,26.279396001104416,30.311832113836786,332.85713593642106,1146.3131644686416,0.7882852393106193
23,27.73797035217285,2025-08-26 09:40:26.733566,2025-08-26 09:40:26.769936,169.48972353399412,8.097350674913606,204.3467208274698,0.4862656974302338,1826.7336665133942,194.07455427572674,23.07946443480014,33.2364163182895,364.32458247340423,1059.8920868399491,1.0887423462362216
24,27.641708374023438,2025-08-26 09:40:26.769936,2025-08-26 09:40:26.806815,168.25412969743707,7.826869717513148,202.85360781671312,0.47995631422541907,1831.579782821149,184.71607378475852,20.570361276228365,33.90701017844199,365.8446919352961,1047.924299311048,1.955614438318326
25,27.74884796142578,2025-08-26 09:40:26.807317,2025-08-26 09:40:26.844181,168.06359245750798,8.139581927635332,203.89329040651742,0.5179406894594741,1855.8239108121068,185.50087236955753,21.43801193981924,41.03403188501847,366.6028562292379,1057.1013333487238,1.9282507944788854
26,26.847036361694336,2025-08-26 09:40:26.844181,2025-08-26 09:40:26.880010,167.63433409597891,7.579199688526808,201.39194651917148,0.5135874217301978,1855.7420244133186,185.9548399766092,22.02642665573294,41.82422307231584,429.651034102502,1050.0863306313272,1.9234324693245861
27,27.692777633666992,2025-08-26 09:40:26.880010,2025-08-26 09:40:26.916388,168.57440449284587,7.624361059550386,188.03462703462174,0.48733755829153935,1837.689255260497,183.29988068052964,19.643215369644558,40.55743729884389,373.2006239140269,979.2908593738772,1.0149253487852965
28,25.40822982788086,2025-08-26 09:40:26.917905,2025-08-26 09:40:26.954736,174.87583948857701,7.118100351701798,188.29656756187515,0.4913409777944289,1776.0562415260065,177.42820896777624,23.66028954052736,40.621811943432405,390.45136443691564,976.9918685033994,0.9919214821042616
29,27.24589729309082,2025-08-26 09:40:26.955261,2025-08-26 09:40:26.991601,182.31230027831438,8.26491831157555,187.3840320551217,0.519533751983944,1833.7443070855663,189.97732720513991,28.483707482048388,39.40157057564008,403.7284618922398,956.8463393160577,0.7689768899513366
30,23.814491271972656,2025-08-26 09:40:26.991601,2025-08-26 09:40:27.028036,168.75667460438225,18.429813286231784,175.70620610401068,0.5020258033951194,1746.722671583057,200.98626084940256,19.328478146788118,45.183599454690786,386.3001252167479,994.8710741280751,1.2987351886321976
31,27.74884796142578,2025-08-26 09:40:27.029558,2025-08-26 09:40:27.066855,168.335684735102,7.522084590201664,204.94589146306353,0.4817514833442913,1832.0548922345004,185.4584226572037,19.1658676296331,34.843062718044365,366.8741375154894,1061.7628723368073,1.9463381161359317
32,22.325401306152344,2025-08-26 09:40:27.066855,2025-08-26 09:40:27.104706,166.58313363717397,8.709022950453022,204.32454988242208,0.4829874595368566,1555.2126382525792,187.9437037541245,19.642555231373922,36.22048643723147,371.4162374610241,1068.5796374574381,0.9454676792891004
33,27.641708374023438,2025-08-26 09:40:27.104706,2025-08-26 09:40:27.143031,173.64540615160254,6.592962441319963,190.18507688409366,0.5199412324796748,1839.6476954059237,183.33744261297238,23.032510723457207,34.362556643817626,359.2596120816772,936.402786476746,1.064780938063598
34,26.83026885986328,2025-08-26 09:40:27.143550,2025-08-26 09:40:27.181452,169.02092840849704,7.485456161398117,183.0297590936708,0.49311990557233853,1857.3213227873684,174.7943825195273,18.47153553739814,45.76750919271653,423.90814231594396,1003.4203775626573,1.9949198994464372
35,26.269739151000977,2025-08-26 09:40:27.181452,2025-08-26 09:40:27.219778,177.39592049278804,8.495555653660038,207.23675726341835,0.47589924219760393,1781.1599691306405,188.58668102836089,24.021181851397394,38.22690576427367,399.2669346276715,1045.4188629549233,1.5994706832346632
36,21.083839416503906,2025-08-26 09:40:27.219778,2025-08-26 09:40:27.257591,181.2508364697114,13.834732653242336,215.66650395454806,0.4456043212914339,1587.0818739035872,199.53665016953232,21.047119867904165,43.28437467293239,379.31244057980274,1103.1949121218306,0.8430532435953486
37,27.483261108398438,2025-08-26 09:40:27.257591,2025-08-26 09:40:27.296854,166.11461709980236,7.479963545890116,198.46057849017683,0.2941859272503275,1818.8066090838631,179.86007368979114,26.96942234248487,27.839362565104214,349.06405479448085,1015.4553620209213,1.3241700441851605
38,25.07381248474121,2025-08-26 09:40:27.296854,2025-08-26 09:40:27.333702,185.99044054524379,9.915068074241077,194.07266924976534,0.5025153131919659,1756.2971737615158,185.50048051740018,20.79271802540383,47.03946621551438,438.8104861025074,1058.291180614678,2.1730633832880275
39,22.556413650512695,2025-08-26 09:40:27.335210,2025-08-26 09:40:27.373046,173.49036455703737,14.159548197455251,200.44982499312832,0.5037226758070776,1659.5196191347775,192.92159777281455,28.00194589357978,33.14734070192738,396.9056893054287,985.7335437362628,1.0212430421353471
40,28.69389533996582,2025-08-26 09:40:27.373593,2025-08-26 09:40:27.410951,189.16353142513415,14.953945699172701,206.37104704575742,0.3519293665489023,1820.9787182938803,174.7537005680426,15.37197257977188,39.79254386542745,371.25433479439977,829.6428820477304,2.046670887744531
41,28.69389533996582,2025-08-26 09:40:27.411954,2025-08-26 09:40:27.449880,190.05995974235975,14.875313542217354,206.40855061501028,0.35817109774955025,1819.26694613988,175.10752527081377,18.418529335942928,39.5181103554194,370.1685100677299,846.221806502803,2.076088593257623
42,28.670921325683594,2025-08-26 09:40:27.450882,2025-08-26 09:40:27.489646,189.2979845883523,14.937780915477362,205.29899627506168,0.34385522660380197,1818.8542435016213,173.91660291601642,15.690910018681604,36.49648891291103,367.0572666700044,833.5861824312951,1.9967236256458694
43,28.65009307861328,2025-08-26 09:40:27.489646,2025-08-26 09:40:27.527959,188.71831639287856,15.152424395887497,214.6966641452592,0.3440484695553775,1811.9580977373166,177.41881421718273,15.269657817126635,36.71673801366268,383.0347361397246,841.2086320831494,2.024801930857214
44,28.73271942138672,2025-08-26 09:40:27.529507,2025-08-26 09:40:27.568874,188.3087205600447,14.96750223976129,214.8679421121171,0.35002388549114793,1816.0137993225555,173.5448624009708,11.364815231748086,37.71132443512749,384.633764127228,842.2624305278262,2.037815766036839
45,25.26273536682129,2025-08-26 09:40:27.569378,2025-08-26 09:40:27.609379,189.21331506958273,15.096950221157378,218.05218646092706,0.3561991110533733,1766.273297311261,172.7946160245398,11.125072770397518,37.206273887792484,416.5385003109132,844.0848452618249,2.0595358672259083
46,28.578617095947266,2025-08-26 09:40:27.609379,2025-08-26 09:40:27.647677,188.0269654981244,15.322750640370158,213.47495611005746,0.33623626740313717,1813.65561970853,175.96364215248343,14.775180695480008,43.474426476345776,379.20533313261194,761.1111277032181,2.2199885836446978
47,26.42552375793457,2025-08-26 09:40:27.648179,2025-08-26 09:40:27.687051,191.45487106431298,14.542093812033558,209.28639293627873,0.34135057535438684,1785.389624814778,168.06069204122477,11.940991313305796,38.89846529390757,387.966526430713,851.06954370438,2.0452340733366325
48,24.056241989135742,2025-08-26 09:40:27.687553,2025-08-26 09:40:27.725323,194.9818970909218,12.90099559258121,217.69623752094734,0.37965409648939263,1745.0202560309494,173.0032351499139,9.14241406276506,36.26950845515539,408.4368839464605,815.5661559240715,2.1337854642829597
49,27.235736846923828,2025-08-26 09:40:27.725323,2025-08-26 09:40:27.765168,183.81524604987183,16.39080582488587,211.5175795923749,0.3075511562990442,1793.6864263893724,172.05998860003047,5.82054338392037,39.997691777903846,475.0789207579086,863.92771581064,2.2738625208468437
